DATE,HARVESTCO,AGE,SEX,TESTSTATUS,SOURCE,COLLECTIONMETHOD,GROUP,TRS
03232023,WILL,1,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,333N 9E 5
03232023,WILL,1,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,333N 9E 5
03232023,WILL,F,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,333N 9E 5
03232023,WILL,5,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,333N 9E 5
03282023,STEPHENSON,5,M,POSITIVE,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,427N 7E31
03282023,JODAVIESS,5,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,428N 3E26
03282023,JODAVIESS,1,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,426N 4E24
03282023,JODAVIESS,5,F,POSITIVE,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,426N 4E24
03292023,STEPHENSON,F,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,428N 6E 8
03292023,JODAVIESS,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,426N 4E13
03292023,JODAVIESS,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,428N 3E22
03312023,JODAVIESS,2,F,NOT DETECTED,SUSPECT23,SUSPECT,SUSPECT,429N 3E24
03272023,DEKALB,F,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,342N 3E22
03272023,DEKALB,1,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,342N 3E22
03272023,WINNEBAGO,F,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,346N 2E14
03272023,WINNEBAGO,2,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,346N 2E14
03282023,LEE,F,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,422N10E34
03282023,LEE,F,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,337N 1E 6
03282023,LEE,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,338N 1E31
03282023,LEE,4,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,422N10E34
03292023,OGLE,F,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,423N10E17
03292023,WINNEBAGO,2,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,345N 2E21
03292023,OGLE,2,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,423N10E30
03272023,WILL,5,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 9E13
03272023,WILL,1,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,333N 9E 5
03272023,WILL,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 9E13
03272023,WILL,1,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,333N 9E 5
03272023,GRUNDY,4,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,WILL,2,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 9E13
03272023,GRUNDY,1,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,WILL,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 9E13
03272023,WILL,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 9E13
03272023,GRUNDY,2,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,GRUNDY,2,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,GRUNDY,2,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,GRUNDY,2,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,GRUNDY,1,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E34
03272023,GRUNDY,F,M,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
03272023,GRUNDY,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E34
03272023,GRUNDY,3,F,NOT DETECTED,SHARPSHOOTING23,DNRSHARPSHOOT,SHARPSHOOTING,334N 8E22
11062022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11062022,CRAWFORD,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11062022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11062022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11062022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
02022023,KANE,F,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,339N 8E24
02142023,COOK,3,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E21
02142023,COOK,4,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E21
02142023,COOK,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N13E31
02142023,COOK,2,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N13E21
02142023,COOK,3,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E21
02142023,COOK,4,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E15
02142023,COOK,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E15
02142023,COOK,3,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N13E31
02142023,COOK,3,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N13E31
02142023,COOK,4,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,337N13E31
02142023,COOK,1,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E15
02142023,COOK,3,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N13E21
02062023,COOK,4,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E35
02062023,COOK,2,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E35
02062023,COOK,3,M,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E26
02062023,COOK,2,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E13
02062023,COOK,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E13
02062023,COOK,1,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E25
02062023,COOK,2,F,NOT DETECTED,DPCP23,OTHERSHARPSHOOT,SHARPSHOOTING,336N14E25
11102022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,WAYNE,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,WAYNE,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,HAMILTON,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,HAMILTON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,WAYNE,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,FRANKLIN,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JEFFERSON,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,FRANKLIN,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,WAYNE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,WAYNE,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,WAYNE,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,FRANKLIN,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,HAMILTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,FRANKLIN,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,MARION,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,MARION,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,FRANKLIN,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,WAYNE,5,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11152022,JEFFERSON,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11102022,JASPER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,EDGAR,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,CRAWFORD,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11122022,COLES,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,JASPER,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CLARK,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CUMBERLAND,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CLARK,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CLARK,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12032022,CRAWFORD,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CLARK,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,LAWRENCE,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CLARK,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CLARK,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CLARK,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,JASPER,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,LAWRENCE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11292022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
11302022,MARION,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,HAMILTON,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,WAYNE,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,CLAY,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,MARION,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,MARION,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,WAYNE,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,MARION,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,FRANKLIN,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,WAYNE,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,MARION,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,HAMILTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,JEFFERSON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,HAMILTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,FRANKLIN,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12062022,WAYNE,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,FRANKLIN,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,FRANKLIN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,MARION,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,MARION,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,JASPER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CLARK,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,LAWRENCE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CLARK,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12042022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,JASPER,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CLARK,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,RICHLAND,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CLARK,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,JASPER,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CLAY,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CLARK,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12052022,CLARK,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CRAWFORD,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,POPE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,HAMILTON,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,HAMILTON,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,FRANKLIN,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,FRANKLIN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,FRANKLIN,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,4,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,FRANKLIN,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,JEFFERSON,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12072022,WAYNE,5,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12082022,JEFFERSON,3,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12082022,WAYNE,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12082022,WAYNE,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12082022,FRANKLIN,2,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12082022,JEFFERSON,4,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,MARION,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,JEFFERSON,1,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,JEFFERSON,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,WAYNE,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,FRANKLIN,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12132022,CLARK,1,M,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12222022,JASPER,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12222022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12222022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12222022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12302022,CRAWFORD,3,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12302022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
12302022,CRAWFORD,2,F,NOT DETECTED,MEATLOCKER23,MEATLOCKER,HUNTING,
